UserID,SessionID,ActivityType,Timestamp,ProductID,Category,Price,Location,Device
User003,Session00098,Page View,2025-02-05 16:11:34,Prod105,Toys,29.99,Nagoya,Tablet
User010,Session00089,Search,2025-02-05 07:59:21,,,,Kyoto,Desktop
User018,Session00090,Purchase,2025-02-05 13:06:10,Prod101,Electronics,199.99,Osaka,Tablet
User004,Session00036,Search,2025-02-05 09:41:38,,,,Osaka,Tablet
User017,Session00074,Checkout,2025-02-05 21:52:22,Prod105,Toys,29.99,Tokyo,Mobile
User009,Session00066,Page View,2025-02-05 22:01:41,Prod102,Clothing,49.99,Tokyo,Desktop
User001,Session00043,Add to Cart,2025-02-05 21:38:41,Prod102,Clothing,49.99,Kyoto,Tablet
User018,Session00087,Add to Cart,2025-02-05 21:00:49,Prod104,Home & Kitchen,89.99,Hiroshima,Mobile
User014,Session00051,Purchase,2025-02-05 22:23:19,Prod105,Toys,29.99,Kyoto,Desktop
User014,Session00032,Logout,2025-02-05 11:17:10,,,,Tokyo,Mobile
User013,Session00036,Logout,2025-02-05 00:18:55,,,,Osaka,Mobile
User019,Session00033,Purchase,2025-02-05 15:03:49,Prod106,Sports,59.99,Tokyo,Tablet
User017,Session00040,Checkout,2025-02-05 09:52:10,Prod101,Electronics,199.99,Tokyo,Desktop
User003,Session00003,Purchase,2025-02-05 10:15:23,Prod106,Sports,59.99,Sendai,Desktop
User006,Session00008,Logout,2025-02-05 05:59:50,,,,Fukuoka,Tablet
User009,Session00024,Checkout,2025-02-05 13:33:22,Prod101,Electronics,199.99,Osaka,Desktop
User012,Session00070,Logout,2025-02-05 18:57:53,,,,Osaka,Mobile
User018,Session00018,Checkout,2025-02-05 06:50:12,Prod106,Sports,59.99,Sapporo,Tablet
User014,Session00041,Purchase,2025-02-05 12:43:18,Prod105,Toys,29.99,Osaka,Tablet
User002,Session00075,Logout,2025-02-05 20:35:58,,,,Osaka,Mobile
User010,Session00089,Checkout,2025-02-05 09:49:53,Prod104,Home & Kitchen,89.99,Sendai,Desktop
User004,Session00067,Search,2025-02-05 05:07:49,,,,Fukuoka,Mobile
User001,Session00062,Checkout,2025-02-05 04:27:10,Prod103,Books,15.99,Fukuoka,Desktop
User007,Session00074,Checkout,2025-02-05 09:17:32,Prod104,Home & Kitchen,89.99,Tokyo,Mobile
User017,Session00055,Checkout,2025-02-05 11:58:32,Prod102,Clothing,49.99,Nagoya,Desktop
User010,Session00009,Search,2025-02-05 11:02:07,,,,Osaka,Tablet
User014,Session00009,Page View,2025-02-05 15:01:59,Prod106,Sports,59.99,Fukuoka,Desktop
User008,Session00035,Logout,2025-02-05 05:59:29,,,,Kyoto,Mobile
User016,Session00067,Page View,2025-02-05 21:52:41,Prod106,Sports,59.99,Fukuoka,Mobile
User004,Session00081,Checkout,2025-02-05 01:36:31,Prod105,Toys,29.99,Sendai,Desktop
User018,Session00045,Page View,2025-02-05 19:46:46,Prod105,Toys,29.99,Tokyo,Desktop
User010,Session00056,Add to Cart,2025-02-05 12:59:51,Prod105,Toys,29.99,Nagoya,Tablet
User011,Session00031,Purchase,2025-02-05 18:56:14,Prod104,Home & Kitchen,89.99,Sendai,Tablet
User016,Session00028,Search,2025-02-05 13:12:40,,,,Nagoya,Tablet
User009,Session00030,Purchase,2025-02-05 15:30:46,Prod103,Books,15.99,Sendai,Desktop
User013,Session00096,Add to Cart,2025-02-05 20:25:20,Prod101,Electronics,199.99,Hiroshima,Desktop
User004,Session00008,Add to Cart,2025-02-05 18:42:21,Prod102,Clothing,49.99,Nagoya,Mobile
User018,Session00051,Page View,2025-02-05 09:21:09,Prod101,Electronics,199.99,Sendai,Desktop
User015,Session00070,Add to Cart,2025-02-05 19:11:50,Prod101,Electronics,199.99,Tokyo,Mobile
User006,Session00078,Page View,2025-02-05 01:04:48,Prod106,Sports,59.99,Sendai,Desktop
User019,Session00032,Logout,2025-02-05 00:05:32,,,,Sapporo,Mobile
User008,Session00067,Purchase,2025-02-05 18:28:36,Prod106,Sports,59.99,Nagoya,Tablet
User010,Session00021,Page View,2025-02-05 10:58:04,Prod105,Toys,29.99,Nagoya,Desktop
User007,Session00012,Page View,2025-02-05 16:39:07,Prod103,Books,15.99,Sapporo,Tablet
User002,Session00041,Search,2025-02-05 10:49:57,,,,Sendai,Tablet
User001,Session00082,Page View,2025-02-05 05:21:46,Prod103,Books,15.99,Nagoya,Desktop
User011,Session00064,Purchase,2025-02-05 15:06:55,Prod104,Home & Kitchen,89.99,Fukuoka,Tablet
User016,Session00098,Checkout,2025-02-05 10:53:07,Prod101,Electronics,199.99,Tokyo,Tablet
User003,Session00003,Checkout,2025-02-05 03:33:35,Prod102,Clothing,49.99,Sendai,Mobile
User006,Session00088,Search,2025-02-05 08:50:03,,,,Osaka,Mobile
User020,Session00077,Search,2025-02-05 09:00:30,,,,Sendai,Tablet
User015,Session00014,Add to Cart,2025-02-05 03:07:13,Prod106,Sports,59.99,Fukuoka,Tablet
User007,Session00049,Logout,2025-02-05 16:14:30,,,,Tokyo,Mobile
User011,Session00088,Logout,2025-02-05 15:37:31,,,,Fukuoka,Desktop
User017,Session00089,Search,2025-02-05 09:33:27,,,,Osaka,Tablet
User003,Session00088,Add to Cart,2025-02-05 04:07:57,Prod104,Home & Kitchen,89.99,Fukuoka,Mobile
User015,Session00008,Search,2025-02-05 07:16:18,,,,Kyoto,Desktop
User005,Session00056,Add to Cart,2025-02-05 16:20:31,Prod106,Sports,59.99,Sapporo,Desktop
User009,Session00065,Page View,2025-02-05 14:34:23,Prod106,Sports,59.99,Sapporo,Tablet
User012,Session00075,Checkout,2025-02-05 01:58:30,Prod106,Sports,59.99,Kyoto,Tablet
User002,Session00027,Checkout,2025-02-05 05:45:02,Prod104,Home & Kitchen,89.99,Sendai,Mobile
User014,Session00062,Checkout,2025-02-05 06:35:09,Prod106,Sports,59.99,Nagoya,Desktop
User014,Session00066,Page View,2025-02-05 01:01:41,Prod104,Home & Kitchen,89.99,Sapporo,Mobile
User010,Session00065,Add to Cart,2025-02-05 00:18:10,Prod103,Books,15.99,Kyoto,Tablet
User017,Session00056,Page View,2025-02-05 01:42:35,Prod102,Clothing,49.99,Nagoya,Tablet
User006,Session00067,Purchase,2025-02-05 14:44:21,Prod103,Books,15.99,Osaka,Mobile
User006,Session00022,Search,2025-02-05 21:54:20,,,,Osaka,Mobile
User020,Session00009,Page View,2025-02-05 07:29:49,Prod102,Clothing,49.99,Fukuoka,Desktop
User007,Session00042,Purchase,2025-02-05 08:51:05,Prod104,Home & Kitchen,89.99,Fukuoka,Desktop
User020,Session00012,Page View,2025-02-05 00:16:14,Prod102,Clothing,49.99,Fukuoka,Desktop
User014,Session00034,Checkout,2025-02-05 20:34:35,Prod102,Clothing,49.99,Nagoya,Mobile
User010,Session00088,Search,2025-02-05 17:59:30,,,,Sendai,Mobile
User008,Session00048,Search,2025-02-05 18:36:24,,,,Sendai,Tablet
User008,Session00040,Page View,2025-02-05 05:58:13,Prod101,Electronics,199.99,Kyoto,Desktop
User008,Session00068,Purchase,2025-02-05 05:41:50,Prod104,Home & Kitchen,89.99,Kyoto,Tablet
User017,Session00099,Purchase,2025-02-05 10:45:10,Prod102,Clothing,49.99,Sapporo,Desktop
User018,Session00024,Checkout,2025-02-05 20:23:01,Prod106,Sports,59.99,Hiroshima,Mobile
User010,Session00068,Purchase,2025-02-05 19:50:27,Prod105,Toys,29.99,Osaka,Tablet
User018,Session00062,Purchase,2025-02-05 17:26:29,Prod105,Toys,29.99,Nagoya,Tablet
User011,Session00092,Logout,2025-02-05 06:05:18,,,,Sapporo,Mobile
User012,Session00045,Purchase,2025-02-05 07:51:15,Prod104,Home & Kitchen,89.99,Sendai,Tablet
User009,Session00091,Page View,2025-02-05 19:42:01,Prod106,Sports,59.99,Tokyo,Mobile
User020,Session00074,Purchase,2025-02-05 06:47:49,Prod104,Home & Kitchen,89.99,Tokyo,Mobile
User011,Session00036,Search,2025-02-05 16:04:20,,,,Hiroshima,Tablet
User011,Session00052,Purchase,2025-02-05 06:33:03,Prod104,Home & Kitchen,89.99,Osaka,Mobile
User020,Session00062,Purchase,2025-02-05 02:27:49,Prod103,Books,15.99,Hiroshima,Mobile
User014,Session00065,Add to Cart,2025-02-05 09:02:54,Prod106,Sports,59.99,Osaka,Mobile
User016,Session00042,Purchase,2025-02-05 02:04:01,Prod105,Toys,29.99,Tokyo,Mobile
User001,Session00062,Purchase,2025-02-05 12:39:34,Prod103,Books,15.99,Kyoto,Tablet
User008,Session00027,Logout,2025-02-05 14:05:08,,,,Osaka,Desktop
User004,Session00088,Search,2025-02-05 03:37:41,,,,Sapporo,Mobile
User019,Session00028,Logout,2025-02-05 01:40:24,,,,Nagoya,Mobile
User008,Session00010,Purchase,2025-02-05 04:20:32,Prod104,Home & Kitchen,89.99,Tokyo,Mobile
User008,Session00047,Page View,2025-02-05 23:02:24,Prod105,Toys,29.99,Hiroshima,Mobile
User001,Session00099,Checkout,2025-02-05 13:38:25,Prod102,Clothing,49.99,Hiroshima,Mobile
User008,Session00049,Logout,2025-02-05 04:15:37,,,,Tokyo,Mobile
User008,Session00052,Add to Cart,2025-02-05 10:42:00,Prod105,Toys,29.99,Nagoya,Desktop
User005,Session00060,Search,2025-02-05 05:09:57,,,,Hiroshima,Tablet
User018,Session00055,Search,2025-02-05 05:02:35,,,,Nagoya,Desktop
User019,Session00044,Checkout,2025-02-05 20:24:40,Prod105,Toys,29.99,Fukuoka,Desktop
User005,Session00063,Add to Cart,2025-02-05 12:22:10,Prod105,Toys,29.99,Osaka,Desktop
User013,Session00047,Checkout,2025-02-05 23:43:11,Prod105,Toys,29.99,Sapporo,Mobile
User004,Session00024,Add to Cart,2025-02-05 00:16:57,Prod105,Toys,29.99,Fukuoka,Desktop
User004,Session00065,Logout,2025-02-05 03:00:42,,,,Fukuoka,Mobile
User007,Session00045,Search,2025-02-05 09:31:36,,,,Tokyo,Tablet
User014,Session00032,Checkout,2025-02-05 13:29:26,Prod104,Home & Kitchen,89.99,Fukuoka,Desktop
User002,Session00057,Add to Cart,2025-02-05 15:38:31,Prod104,Home & Kitchen,89.99,Sapporo,Mobile
User012,Session00074,Page View,2025-02-05 05:35:18,Prod103,Books,15.99,Sendai,Desktop
User011,Session00046,Logout,2025-02-05 14:32:54,,,,Tokyo,Mobile
User018,Session00010,Page View,2025-02-05 08:47:39,Prod102,Clothing,49.99,Osaka,Tablet
User020,Session00087,Checkout,2025-02-05 16:50:09,Prod103,Books,15.99,Kyoto,Desktop
User002,Session00090,Logout,2025-02-05 07:57:35,,,,Osaka,Mobile
User006,Session00003,Add to Cart,2025-02-05 15:53:40,Prod105,Toys,29.99,Hiroshima,Mobile
User003,Session00031,Add to Cart,2025-02-05 07:11:09,Prod103,Books,15.99,Sendai,Mobile
User012,Session00056,Add to Cart,2025-02-05 09:50:05,Prod104,Home & Kitchen,89.99,Fukuoka,Desktop
User007,Session00006,Logout,2025-02-05 22:17:43,,,,Sendai,Desktop
User017,Session00001,Search,2025-02-05 22:23:41,,,,Fukuoka,Mobile
User005,Session00003,Add to Cart,2025-02-05 05:00:47,Prod106,Sports,59.99,Sapporo,Desktop
User013,Session00076,Add to Cart,2025-02-05 15:05:31,Prod102,Clothing,49.99,Hiroshima,Tablet
User002,Session00042,Page View,2025-02-05 01:34:34,Prod104,Home & Kitchen,89.99,Hiroshima,Desktop
User005,Session00088,Add to Cart,2025-02-05 09:09:06,Prod105,Toys,29.99,Tokyo,Desktop
User004,Session00087,Search,2025-02-05 16:25:16,,,,Sendai,Mobile
User005,Session00017,Logout,2025-02-05 20:37:17,,,,Osaka,Desktop
User007,Session00053,Add to Cart,2025-02-05 04:37:30,Prod101,Electronics,199.99,Nagoya,Tablet
User019,Session00079,Purchase,2025-02-05 22:46:56,Prod102,Clothing,49.99,Sapporo,Mobile
User003,Session00053,Add to Cart,2025-02-05 17:35:17,Prod106,Sports,59.99,Tokyo,Desktop
User016,Session00023,Purchase,2025-02-05 13:42:21,Prod101,Electronics,199.99,Tokyo,Desktop
User013,Session00036,Add to Cart,2025-02-05 09:27:54,Prod103,Books,15.99,Sapporo,Desktop
User011,Session00055,Purchase,2025-02-05 22:08:04,Prod103,Books,15.99,Fukuoka,Tablet
User016,Session00014,Add to Cart,2025-02-05 22:44:29,Prod106,Sports,59.99,Nagoya,Mobile
User001,Session00023,Purchase,2025-02-05 16:26:24,Prod101,Electronics,199.99,Kyoto,Desktop
User015,Session00013,Add to Cart,2025-02-05 14:54:14,Prod103,Books,15.99,Tokyo,Desktop
User003,Session00031,Search,2025-02-05 08:02:09,,,,Sendai,Tablet
User006,Session00061,Page View,2025-02-05 08:09:48,Prod101,Electronics,199.99,Nagoya,Desktop
User009,Session00035,Add to Cart,2025-02-05 00:04:03,Prod105,Toys,29.99,Sapporo,Tablet
User006,Session00087,Add to Cart,2025-02-05 10:57:34,Prod102,Clothing,49.99,Nagoya,Mobile
User008,Session00001,Checkout,2025-02-05 21:59:49,Prod106,Sports,59.99,Nagoya,Desktop
User004,Session00063,Search,2025-02-05 12:17:03,,,,Sendai,Mobile
User006,Session00085,Add to Cart,2025-02-05 23:08:25,Prod106,Sports,59.99,Nagoya,Desktop
User019,Session00013,Checkout,2025-02-05 13:04:50,Prod103,Books,15.99,Tokyo,Mobile
User006,Session00058,Search,2025-02-05 10:08:11,,,,Sapporo,Tablet
User020,Session00019,Search,2025-02-05 16:20:28,,,,Tokyo,Mobile
User017,Session00097,Search,2025-02-05 07:08:12,,,,Sendai,Mobile
User001,Session00029,Checkout,2025-02-05 00:14:34,Prod104,Home & Kitchen,89.99,Tokyo,Tablet
User002,Session00056,Purchase,2025-02-05 09:41:32,Prod102,Clothing,49.99,Nagoya,Desktop
User001,Session00083,Logout,2025-02-05 12:17:05,,,,Nagoya,Desktop
User013,Session00051,Logout,2025-02-05 00:40:24,,,,Sendai,Mobile
User014,Session00011,Logout,2025-02-05 11:20:38,,,,Sapporo,Mobile
User016,Session00081,Add to Cart,2025-02-05 00:21:59,Prod104,Home & Kitchen,89.99,Kyoto,Mobile
User010,Session00080,Logout,2025-02-05 21:23:01,,,,Hiroshima,Desktop
User019,Session00023,Logout,2025-02-05 16:00:48,,,,Osaka,Mobile
User009,Session00060,Page View,2025-02-05 13:34:02,Prod102,Clothing,49.99,Osaka,Mobile
User006,Session00036,Checkout,2025-02-05 10:34:45,Prod106,Sports,59.99,Kyoto,Desktop
User006,Session00099,Logout,2025-02-05 11:55:57,,,,Nagoya,Tablet
User007,Session00062,Page View,2025-02-05 18:37:36,Prod102,Clothing,49.99,Sapporo,Mobile
User009,Session00036,Page View,2025-02-05 19:22:35,Prod105,Toys,29.99,Fukuoka,Desktop
User006,Session00023,Page View,2025-02-05 10:20:02,Prod106,Sports,59.99,Fukuoka,Desktop
User017,Session00055,Logout,2025-02-05 17:43:44,,,,Nagoya,Mobile
User014,Session00025,Checkout,2025-02-05 14:33:12,Prod105,Toys,29.99,Osaka,Tablet
User010,Session00051,Add to Cart,2025-02-05 12:17:45,Prod105,Toys,29.99,Kyoto,Desktop
User003,Session00005,Purchase,2025-02-05 07:12:16,Prod103,Books,15.99,Fukuoka,Tablet
User006,Session00067,Add to Cart,2025-02-05 10:54:54,Prod103,Books,15.99,Sendai,Mobile
User007,Session00055,Page View,2025-02-05 19:39:22,Prod105,Toys,29.99,Kyoto,Desktop
User016,Session00032,Search,2025-02-05 07:02:07,,,,Nagoya,Mobile
User014,Session00088,Logout,2025-02-05 10:05:07,,,,Osaka,Desktop
User002,Session00087,Add to Cart,2025-02-05 08:10:33,Prod105,Toys,29.99,Sendai,Tablet
User015,Session00025,Page View,2025-02-05 07:30:31,Prod104,Home & Kitchen,89.99,Kyoto,Mobile
User017,Session00030,Page View,2025-02-05 11:02:35,Prod104,Home & Kitchen,89.99,Tokyo,Tablet
User006,Session00016,Logout,2025-02-05 09:59:23,,,,Tokyo,Tablet
User006,Session00067,Search,2025-02-05 03:01:51,,,,Fukuoka,Tablet
User002,Session00082,Checkout,2025-02-05 07:48:44,Prod106,Sports,59.99,Sendai,Desktop
User007,Session00067,Add to Cart,2025-02-05 18:46:09,Prod104,Home & Kitchen,89.99,Kyoto,Mobile
User011,Session00023,Search,2025-02-05 05:06:04,,,,Tokyo,Tablet
User011,Session00062,Search,2025-02-05 07:49:41,,,,Sendai,Desktop
User012,Session00049,Purchase,2025-02-05 03:55:20,Prod101,Electronics,199.99,Tokyo,Mobile
User003,Session00054,Purchase,2025-02-05 09:24:18,Prod106,Sports,59.99,Tokyo,Mobile
User017,Session00078,Add to Cart,2025-02-05 18:25:32,Prod106,Sports,59.99,Fukuoka,Desktop
User004,Session00037,Add to Cart,2025-02-05 23:41:26,Prod106,Sports,59.99,Sapporo,Desktop
User019,Session00085,Add to Cart,2025-02-05 02:40:52,Prod102,Clothing,49.99,Sendai,Tablet
User017,Session00028,Search,2025-02-05 15:10:56,,,,Fukuoka,Tablet
User009,Session00038,Logout,2025-02-05 15:49:40,,,,Fukuoka,Desktop
User020,Session00053,Logout,2025-02-05 06:19:35,,,,Sendai,Mobile
User009,Session00030,Search,2025-02-05 01:42:49,,,,Kyoto,Desktop
User002,Session00077,Purchase,2025-02-05 23:29:58,Prod103,Books,15.99,Hiroshima,Desktop
User019,Session00068,Search,2025-02-05 02:37:52,,,,Osaka,Tablet
User007,Session00076,Purchase,2025-02-05 04:54:05,Prod103,Books,15.99,Nagoya,Mobile
User008,Session00020,Purchase,2025-02-05 07:20:16,Prod101,Electronics,199.99,Kyoto,Desktop
User019,Session00071,Add to Cart,2025-02-05 14:58:01,Prod105,Toys,29.99,Nagoya,Tablet
User011,Session00007,Search,2025-02-05 00:26:36,,,,Tokyo,Tablet
User011,Session00014,Add to Cart,2025-02-05 15:10:38,Prod101,Electronics,199.99,Fukuoka,Tablet
User010,Session00027,Purchase,2025-02-05 13:41:21,Prod101,Electronics,199.99,Sendai,Tablet
User003,Session00081,Page View,2025-02-05 13:21:30,Prod104,Home & Kitchen,89.99,Fukuoka,Mobile
User001,Session00055,Page View,2025-02-05 20:29:41,Prod102,Clothing,49.99,Fukuoka,Desktop
User011,Session00025,Logout,2025-02-05 10:33:36,,,,Kyoto,Desktop
User002,Session00053,Add to Cart,2025-02-05 21:49:49,Prod103,Books,15.99,Sendai,Desktop
User003,Session00064,Page View,2025-02-05 16:04:20,Prod102,Clothing,49.99,Kyoto,Tablet
User001,Session00046,Page View,2025-02-05 04:03:06,Prod105,Toys,29.99,Nagoya,Desktop
User015,Session00025,Logout,2025-02-05 20:14:06,,,,Fukuoka,Mobile
User011,Session00056,Page View,2025-02-05 09:59:52,Prod101,Electronics,199.99,Fukuoka,Desktop
User014,Session00025,Checkout,2025-02-05 16:05:23,Prod106,Sports,59.99,Osaka,Tablet
User002,Session00051,Search,2025-02-05 23:22:50,,,,Nagoya,Desktop
User016,Session00047,Purchase,2025-02-05 14:19:17,Prod101,Electronics,199.99,Sapporo,Desktop
