UserID,SessionID,ActivityType,Timestamp,ProductID,Category,Price,Location,Device
User018,Session00074,Purchase,2025-02-04 12:15:35,Prod102,Clothing,49.99,Fukuoka,Tablet
User020,Session00097,Add to Cart,2025-02-04 03:29:15,Prod103,Books,15.99,Kyoto,Desktop
User013,Session00052,Purchase,2025-02-04 08:57:19,Prod102,Clothing,49.99,Nagoya,Tablet
User002,Session00096,Purchase,2025-02-04 10:41:07,Prod104,Home & Kitchen,89.99,Nagoya,Desktop
User012,Session00061,Logout,2025-02-04 07:10:20,,,,Kyoto,Tablet
User012,Session00015,Page View,2025-02-04 15:21:14,Prod101,Electronics,199.99,Fukuoka,Mobile
User006,Session00069,Checkout,2025-02-04 06:08:29,Prod105,Toys,29.99,Sapporo,Desktop
User002,Session00097,Add to Cart,2025-02-04 21:09:10,Prod105,Toys,29.99,Fukuoka,Tablet
User002,Session00072,Purchase,2025-02-04 06:35:39,Prod105,Toys,29.99,Sapporo,Mobile
User009,Session00009,Purchase,2025-02-04 18:05:10,Prod104,Home & Kitchen,89.99,Sendai,Mobile
User005,Session00034,Page View,2025-02-04 04:00:08,Prod104,Home & Kitchen,89.99,Osaka,Mobile
User019,Session00061,Logout,2025-02-04 08:47:34,,,,Nagoya,Mobile
User005,Session00046,Add to Cart,2025-02-04 07:25:52,Prod102,Clothing,49.99,Kyoto,Desktop
User007,Session00012,Checkout,2025-02-04 04:48:49,Prod103,Books,15.99,Kyoto,Tablet
User017,Session00085,Logout,2025-02-04 16:18:57,,,,Fukuoka,Mobile
User001,Session00071,Page View,2025-02-04 01:47:48,Prod101,Electronics,199.99,Osaka,Desktop
User005,Session00092,Add to Cart,2025-02-04 16:57:19,Prod105,Toys,29.99,Osaka,Desktop
User015,Session00050,Logout,2025-02-04 12:38:38,,,,Kyoto,Tablet
User013,Session00008,Page View,2025-02-04 09:05:48,Prod101,Electronics,199.99,Kyoto,Mobile
User009,Session00088,Page View,2025-02-04 21:28:45,Prod102,Clothing,49.99,Hiroshima,Mobile
User008,Session00051,Page View,2025-02-04 17:33:48,Prod105,Toys,29.99,Sapporo,Mobile
User009,Session00021,Page View,2025-02-04 05:12:05,Prod105,Toys,29.99,Sendai,Mobile
User002,Session00012,Search,2025-02-04 14:33:55,,,,Hiroshima,Mobile
User007,Session00008,Add to Cart,2025-02-04 20:31:55,Prod101,Electronics,199.99,Nagoya,Desktop
User011,Session00099,Checkout,2025-02-04 15:53:42,Prod102,Clothing,49.99,Osaka,Mobile
User006,Session00035,Search,2025-02-04 19:51:47,,,,Hiroshima,Desktop
User006,Session00038,Page View,2025-02-04 19:26:08,Prod103,Books,15.99,Sapporo,Tablet
User012,Session00093,Page View,2025-02-04 09:41:45,Prod101,Electronics,199.99,Hiroshima,Desktop
User008,Session00008,Logout,2025-02-04 14:20:32,,,,Nagoya,Desktop
User017,Session00061,Logout,2025-02-04 10:12:20,,,,Nagoya,Mobile
User013,Session00041,Purchase,2025-02-04 20:15:30,Prod101,Electronics,199.99,Nagoya,Mobile
User019,Session00051,Checkout,2025-02-04 00:15:01,Prod102,Clothing,49.99,Nagoya,Mobile
User011,Session00074,Add to Cart,2025-02-04 15:22:21,Prod101,Electronics,199.99,Fukuoka,Desktop
User012,Session00034,Add to Cart,2025-02-04 12:54:16,Prod101,Electronics,199.99,Tokyo,Mobile
User016,Session00054,Search,2025-02-04 12:16:13,,,,Kyoto,Mobile
User015,Session00069,Checkout,2025-02-04 01:33:22,Prod106,Sports,59.99,Sendai,Mobile
User013,Session00008,Page View,2025-02-04 05:33:49,Prod105,Toys,29.99,Sapporo,Tablet
User005,Session00057,Add to Cart,2025-02-04 03:55:50,Prod106,Sports,59.99,Sapporo,Tablet
User011,Session00027,Add to Cart,2025-02-04 17:14:34,Prod104,Home & Kitchen,89.99,Fukuoka,Desktop
User019,Session00023,Logout,2025-02-04 05:32:35,,,,Nagoya,Desktop
User018,Session00001,Page View,2025-02-04 04:24:34,Prod102,Clothing,49.99,Osaka,Tablet
User014,Session00030,Add to Cart,2025-02-04 09:01:24,Prod102,Clothing,49.99,Kyoto,Tablet
User003,Session00010,Purchase,2025-02-04 02:19:37,Prod103,Books,15.99,Osaka,Desktop
User012,Session00017,Logout,2025-02-04 08:53:31,,,,Hiroshima,Desktop
User016,Session00076,Logout,2025-02-04 15:14:49,,,,Fukuoka,Desktop
User007,Session00011,Purchase,2025-02-04 23:41:58,Prod102,Clothing,49.99,Osaka,Desktop
User012,Session00004,Logout,2025-02-04 13:34:25,,,,Sapporo,Tablet
User014,Session00039,Page View,2025-02-04 10:03:32,Prod105,Toys,29.99,Sendai,Mobile
User006,Session00012,Add to Cart,2025-02-04 04:17:05,Prod102,Clothing,49.99,Sapporo,Mobile
User004,Session00015,Page View,2025-02-04 14:07:36,Prod103,Books,15.99,Sapporo,Mobile
User002,Session00091,Checkout,2025-02-04 13:12:17,Prod101,Electronics,199.99,Sapporo,Tablet
User001,Session00061,Page View,2025-02-04 04:23:34,Prod104,Home & Kitchen,89.99,Kyoto,Tablet
User001,Session00055,Search,2025-02-04 19:48:34,,,,Fukuoka,Tablet
User004,Session00013,Checkout,2025-02-04 12:48:00,Prod103,Books,15.99,Fukuoka,Desktop
User007,Session00090,Checkout,2025-02-04 06:49:21,Prod104,Home & Kitchen,89.99,Sapporo,Tablet
User012,Session00010,Page View,2025-02-04 13:14:15,Prod105,Toys,29.99,Sendai,Tablet
User014,Session00034,Add to Cart,2025-02-04 02:18:02,Prod101,Electronics,199.99,Kyoto,Desktop
User002,Session00072,Checkout,2025-02-04 02:23:15,Prod105,Toys,29.99,Hiroshima,Tablet
User007,Session00016,Page View,2025-02-04 16:36:28,Prod105,Toys,29.99,Osaka,Mobile
User011,Session00041,Search,2025-02-04 16:44:04,,,,Sapporo,Mobile
User010,Session00005,Add to Cart,2025-02-04 06:13:04,Prod104,Home & Kitchen,89.99,Sendai,Mobile
User007,Session00086,Logout,2025-02-04 22:48:24,,,,Fukuoka,Mobile
User010,Session00045,Page View,2025-02-04 03:05:20,Prod105,Toys,29.99,Nagoya,Desktop
User001,Session00100,Purchase,2025-02-04 21:46:42,Prod104,Home & Kitchen,89.99,Kyoto,Desktop
User004,Session00089,Purchase,2025-02-04 21:24:32,Prod105,Toys,29.99,Hiroshima,Mobile
User004,Session00055,Page View,2025-02-04 14:37:41,Prod101,Electronics,199.99,Nagoya,Desktop
User005,Session00065,Page View,2025-02-04 13:31:32,Prod105,Toys,29.99,Tokyo,Mobile
User009,Session00092,Purchase,2025-02-04 17:18:33,Prod106,Sports,59.99,Hiroshima,Mobile
User014,Session00035,Purchase,2025-02-04 21:29:49,Prod102,Clothing,49.99,Sendai,Desktop
User013,Session00010,Checkout,2025-02-04 13:26:48,Prod105,Toys,29.99,Tokyo,Mobile
User020,Session00006,Add to Cart,2025-02-04 14:40:39,Prod101,Electronics,199.99,Tokyo,Desktop
User008,Session00007,Add to Cart,2025-02-04 19:20:45,Prod104,Home & Kitchen,89.99,Kyoto,Mobile
User020,Session00001,Add to Cart,2025-02-04 17:36:05,Prod104,Home & Kitchen,89.99,Nagoya,Desktop
User008,Session00014,Checkout,2025-02-04 07:32:31,Prod102,Clothing,49.99,Osaka,Tablet
User006,Session00071,Search,2025-02-04 12:52:09,,,,Sendai,Desktop
User016,Session00003,Add to Cart,2025-02-04 03:23:38,Prod103,Books,15.99,Fukuoka,Desktop
User010,Session00075,Checkout,2025-02-04 14:09:40,Prod103,Books,15.99,Osaka,Desktop
User008,Session00022,Purchase,2025-02-04 04:21:30,Prod102,Clothing,49.99,Sapporo,Desktop
User010,Session00006,Purchase,2025-02-04 23:10:37,Prod102,Clothing,49.99,Nagoya,Desktop
User001,Session00055,Checkout,2025-02-04 20:04:11,Prod106,Sports,59.99,Kyoto,Desktop
User010,Session00098,Search,2025-02-04 13:39:27,,,,Tokyo,Desktop
User008,Session00086,Page View,2025-02-04 11:15:07,Prod102,Clothing,49.99,Fukuoka,Tablet
User006,Session00080,Search,2025-02-04 05:30:14,,,,Fukuoka,Tablet
User018,Session00054,Add to Cart,2025-02-04 21:23:47,Prod106,Sports,59.99,Kyoto,Mobile
User017,Session00022,Purchase,2025-02-04 16:03:27,Prod106,Sports,59.99,Sendai,Desktop
User013,Session00042,Add to Cart,2025-02-04 17:14:20,Prod103,Books,15.99,Fukuoka,Desktop
User016,Session00061,Purchase,2025-02-04 08:48:17,Prod103,Books,15.99,Sapporo,Mobile
User010,Session00065,Add to Cart,2025-02-04 23:58:42,Prod101,Electronics,199.99,Nagoya,Mobile
User017,Session00037,Add to Cart,2025-02-04 23:17:35,Prod106,Sports,59.99,Osaka,Desktop
User015,Session00018,Purchase,2025-02-04 05:06:23,Prod101,Electronics,199.99,Nagoya,Desktop
User019,Session00002,Page View,2025-02-04 22:34:19,Prod101,Electronics,199.99,Kyoto,Mobile
User004,Session00006,Page View,2025-02-04 18:59:04,Prod103,Books,15.99,Osaka,Desktop
User010,Session00027,Add to Cart,2025-02-04 00:32:50,Prod102,Clothing,49.99,Sendai,Tablet
User002,Session00072,Page View,2025-02-04 21:08:50,Prod102,Clothing,49.99,Hiroshima,Tablet
User004,Session00003,Checkout,2025-02-04 09:54:55,Prod103,Books,15.99,Hiroshima,Desktop
User008,Session00011,Page View,2025-02-04 04:56:58,Prod106,Sports,59.99,Sendai,Desktop
User019,Session00009,Search,2025-02-04 02:50:39,,,,Sapporo,Tablet
User013,Session00061,Logout,2025-02-04 23:15:14,,,,Sapporo,Desktop
User010,Session00060,Checkout,2025-02-04 19:48:32,Prod103,Books,15.99,Sapporo,Mobile
User020,Session00089,Search,2025-02-04 10:39:58,,,,Sendai,Mobile
User004,Session00056,Page View,2025-02-04 11:39:07,Prod105,Toys,29.99,Fukuoka,Mobile
User004,Session00022,Checkout,2025-02-04 01:34:56,Prod105,Toys,29.99,Sendai,Desktop
User014,Session00094,Search,2025-02-04 07:45:52,,,,Tokyo,Desktop
User005,Session00037,Add to Cart,2025-02-04 00:02:35,Prod104,Home & Kitchen,89.99,Sendai,Mobile
User005,Session00036,Search,2025-02-04 07:52:49,,,,Hiroshima,Desktop
User001,Session00082,Add to Cart,2025-02-04 09:24:15,Prod102,Clothing,49.99,Fukuoka,Desktop
User014,Session00070,Search,2025-02-04 08:15:59,,,,Osaka,Mobile
User003,Session00060,Logout,2025-02-04 17:12:11,,,,Fukuoka,Mobile
User015,Session00059,Add to Cart,2025-02-04 21:37:01,Prod105,Toys,29.99,Sendai,Desktop
User019,Session00043,Page View,2025-02-04 08:55:23,Prod106,Sports,59.99,Sendai,Tablet
User015,Session00068,Purchase,2025-02-04 23:30:23,Prod102,Clothing,49.99,Tokyo,Mobile
User004,Session00033,Checkout,2025-02-04 18:05:29,Prod102,Clothing,49.99,Sapporo,Desktop
User016,Session00087,Logout,2025-02-04 18:21:13,,,,Kyoto,Desktop
User007,Session00038,Page View,2025-02-04 19:16:24,Prod102,Clothing,49.99,Nagoya,Tablet
User007,Session00088,Search,2025-02-04 16:12:54,,,,Nagoya,Mobile
User005,Session00085,Page View,2025-02-04 03:40:36,Prod106,Sports,59.99,Sapporo,Mobile
User007,Session00077,Search,2025-02-04 15:11:11,,,,Nagoya,Desktop
User007,Session00064,Add to Cart,2025-02-04 13:53:52,Prod102,Clothing,49.99,Hiroshima,Mobile
User015,Session00012,Page View,2025-02-04 23:13:59,Prod106,Sports,59.99,Hiroshima,Desktop
User019,Session00085,Search,2025-02-04 23:35:13,,,,Fukuoka,Tablet
User009,Session00080,Page View,2025-02-04 06:53:36,Prod102,Clothing,49.99,Nagoya,Desktop
User014,Session00004,Search,2025-02-04 14:52:55,,,,Sendai,Desktop
User020,Session00095,Purchase,2025-02-04 06:46:15,Prod104,Home & Kitchen,89.99,Osaka,Tablet
User017,Session00001,Purchase,2025-02-04 15:40:01,Prod102,Clothing,49.99,Sendai,Desktop
User003,Session00056,Logout,2025-02-04 13:53:13,,,,Tokyo,Mobile
User008,Session00035,Search,2025-02-04 01:56:09,,,,Sendai,Mobile
User005,Session00065,Page View,2025-02-04 22:50:18,Prod103,Books,15.99,Nagoya,Tablet
User010,Session00049,Page View,2025-02-04 01:34:46,Prod106,Sports,59.99,Fukuoka,Tablet
User003,Session00038,Search,2025-02-04 05:32:38,,,,Osaka,Desktop
User013,Session00052,Logout,2025-02-04 12:49:11,,,,Fukuoka,Mobile
User017,Session00021,Search,2025-02-04 11:02:35,,,,Fukuoka,Desktop
User019,Session00093,Logout,2025-02-04 18:22:35,,,,Hiroshima,Desktop
User012,Session00054,Checkout,2025-02-04 01:07:37,Prod101,Electronics,199.99,Sapporo,Mobile
User005,Session00059,Checkout,2025-02-04 12:31:58,Prod101,Electronics,199.99,Kyoto,Tablet
User004,Session00021,Logout,2025-02-04 11:05:16,,,,Nagoya,Tablet
User014,Session00060,Add to Cart,2025-02-04 12:57:27,Prod101,Electronics,199.99,Kyoto,Mobile
User005,Session00020,Logout,2025-02-04 14:20:56,,,,Hiroshima,Mobile
User006,Session00098,Page View,2025-02-04 00:51:50,Prod102,Clothing,49.99,Fukuoka,Tablet
User016,Session00079,Logout,2025-02-04 05:02:20,,,,Nagoya,Tablet
User018,Session00032,Page View,2025-02-04 02:35:41,Prod106,Sports,59.99,Hiroshima,Desktop
User007,Session00095,Logout,2025-02-04 18:44:38,,,,Sendai,Tablet
User012,Session00061,Purchase,2025-02-04 06:41:18,Prod105,Toys,29.99,Sendai,Tablet
User004,Session00088,Page View,2025-02-04 06:02:44,Prod103,Books,15.99,Sendai,Tablet
User015,Session00015,Purchase,2025-02-04 21:04:23,Prod102,Clothing,49.99,Osaka,Desktop
User016,Session00007,Purchase,2025-02-04 18:48:39,Prod103,Books,15.99,Fukuoka,Mobile
User004,Session00062,Add to Cart,2025-02-04 12:46:18,Prod102,Clothing,49.99,Sendai,Tablet
User019,Session00089,Checkout,2025-02-04 08:09:02,Prod103,Books,15.99,Tokyo,Tablet
User003,Session00006,Purchase,2025-02-04 21:42:28,Prod106,Sports,59.99,Fukuoka,Mobile
User014,Session00040,Search,2025-02-04 18:54:48,,,,Hiroshima,Desktop
User018,Session00086,Purchase,2025-02-04 15:02:22,Prod102,Clothing,49.99,Sendai,Tablet
User014,Session00040,Logout,2025-02-04 22:37:47,,,,Kyoto,Tablet
User003,Session00076,Page View,2025-02-04 16:35:13,Prod102,Clothing,49.99,Nagoya,Desktop
User019,Session00090,Checkout,2025-02-04 14:29:50,Prod105,Toys,29.99,Hiroshima,Mobile
User003,Session00031,Page View,2025-02-04 11:14:58,Prod105,Toys,29.99,Tokyo,Mobile
User001,Session00064,Search,2025-02-04 15:28:04,,,,Sapporo,Tablet
User011,Session00085,Page View,2025-02-04 02:14:02,Prod104,Home & Kitchen,89.99,Fukuoka,Tablet
User014,Session00090,Logout,2025-02-04 09:04:41,,,,Fukuoka,Mobile
User017,Session00051,Purchase,2025-02-04 04:17:50,Prod104,Home & Kitchen,89.99,Kyoto,Mobile
User014,Session00011,Page View,2025-02-04 12:29:09,Prod105,Toys,29.99,Tokyo,Tablet
User008,Session00058,Add to Cart,2025-02-04 16:07:51,Prod102,Clothing,49.99,Sapporo,Desktop
